name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
5G 유심 통화 맘편히 6GB,6000,,,-1,-1,11900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 유심 통화 맘편히 9GB,9000,,,-1,-1,14500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 라이트 유심 12GB,12000,,,-1,-1,34900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 스탠다드 유심 150GB,150000,,,-1,-1,49900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
5G 스페셜 유심 180GB,180000,,,-1,-1,55000,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
사과 5G 스페셜 유심 180GB (10Mbps),180000,,,-1,-1,60500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 500MB,500,,,8800,50,3740,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
헬로 USIM 2GB 200분,2000,,,200,100,7370,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
LTE 유심 복지 3.5GB 150분,3500,,,150,100,8500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
헬로 USIM 5GB 200분,5000,,,200,100,12980,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
보편 USIM 6GB,6000,,,100,100,26400,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
보편 USIM 10GB,10000,,,100,100,20900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 1GB,1000,,,8800,50,4950,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 21,1500,,,200,200,23100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 26,2500,,,250,250,28600,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 31,6000,,,350,350,34100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
착한 페이백 데이터 USIM 1GB,1000,,,-1,-1,26900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
착한 페이백 데이터 USIM 2GB,2000,,,-1,-1,35900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
슬림 안심 USIM 1GB 100분,1000,,,100,50,9900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
LTE USIM 복지 19,1500,,,200,200,20900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 수다 750MB,750,,,130,-1,19800,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 수다 1.5GB,1500,,,185,-1,25300,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
헬로 USIM 수다 1.5GB,1500,,,-1,-1,9130,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
The 착한 데이터 USIM 100MB,100,,,-1,-1,19800,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
The 착한 데이터 USIM 300MB,300,,,-1,-1,11550,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
The 착한 데이터 USIM 2GB(new),2000,,,-1,-1,10120,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
The 착한 데이터 USIM 6GB,6000,,,-1,-1,29700,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
The 착한 데이터 USIM 10GB,10000,,,-1,-1,33990,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
The 착한 데이터 USIM 15GB,15000,,,-1,-1,54890,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
