name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
USIM 3G 데이터중심 25,1200,,,-1,-1,25700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 데이터중심 29,2200,,,-1,-1,29900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 데이터중심 34,3500,,,-1,-1,34400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 데이터중심 37,6500,,,-1,-1,37300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 데이터중심 42,11000,,,-1,-1,42800,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내23,0,,,30,-1,22000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내28,550,,,80,-1,23100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내34,1100,,,130,-1,29700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내41,2000,,,180,-1,36300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내47,5000,,,280,-1,42900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내56,7900,,,380,-1,49500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내66,11900,,,500,-1,56100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM 3G 망내77,15900,,,800,-1,66000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
복지표준,0,,,0,0,3850,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
복지 데이터천사,200,,,15,0,5504,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터중심 19,300,,,-1,-1,14200,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터중심 25,1200,,,-1,-1,25700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터중심 29,2200,,,-1,-1,29900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터중심 34,3500,,,-1,-1,34400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터중심 37,6500,,,-1,-1,37300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터중심 42,11000,,,-1,-1,33000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
"USIM LTE 14 (평생 월3,500원)",1000,,,100,100,3500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 15(음성형),250,,,100,0,16500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 15(데이터형),650,,,30,0,16500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 17,800,,,120,200,18700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 21,1600,,,180,200,23100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 26,2600,,,250,250,28600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 42,5000,,,350,350,40920,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 51,8800,,,450,450,47520,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 61,13000,,,650,650,56100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 71,18000,,,1050,1050,66000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
"USIM LTE 4 (평생 월1,990원)",1000,,,50,0,1990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
"USIM LTE 5 (평생 월2,400원)",1300,,,50,0,2400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE선택 100분3GB,3000,,,100,100,16500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE선택 100분6GB,6000,,,100,100,17900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
LTE안심 무한15GB,15000,,,100,100,25300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 100분3G,3000,,,100,100,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플완전마음껏 7GB+,7000,,,-1,-1,17600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플데이터3G+,3000,,,200,100,10450,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플데이터5G+,5000,,,200,100,12650,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/0분),10000,,,0,0,7500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/100분),10000,,,100,100,7990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/200분),10000,,,200,100,8500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/300분),10000,,,300,100,8990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 가성비 (300분/6GB),6000,,,300,300,6000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내28,550,,,80,-1,23100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내34,1100,,,130,-1,29700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내41,2000,,,180,0,36300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내47,5000,,,280,-1,42900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내56,8000,,,380,-1,55000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내66,12000,,,500,-1,56100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 망내77,16000,,,800,-1,66000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
복지 USIM LTE21,800,,,120,200,22000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
LTE 복지 (100분/3G),3000,,,100,100,7920,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM표준 (1년간 6개월 0원),0,,,100,100,2900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 1G (1년간 6개월 0원),1000,,,100,100,4950,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
